#time,accel_x,accel_y,accel_z
398.648690,612.876398,296.082377,9474.636058
398.648998,995.924147,-74.020594,9252.574275
398.649306,1225.752797,-0.000000,9474.636058
398.649613,689.485948,-0.000000,9548.656652
398.649921,383.047749,-0.000000,9918.759623
398.650229,306.438199,-0.000000,9548.656652
398.650537,383.047749,148.041188,9548.656652
398.650845,536.266849,370.102971,9622.677246
398.651153,612.876398,148.041188,9474.636058
398.651461,1225.752797,-0.000000,9474.636058
398.651769,995.924147,296.082377,9770.718434
398.652077,536.266849,592.164754,9844.739029
398.652385,612.876398,-0.000000,9474.636058
398.652693,689.485948,-0.000000,9622.677246
398.653001,612.876398,148.041188,9548.656652
398.653309,689.485948,222.061783,9622.677246
398.653616,766.095498,370.102971,9770.718434
398.653924,766.095498,222.061783,9474.636058
398.654232,842.705048,-0.000000,9326.594869
398.654540,1149.143247,-148.041188,9474.636058
398.654848,842.705048,-0.000000,9326.594869
398.655156,536.266849,296.082377,9696.697840
398.655464,689.485948,-0.000000,9696.697840
398.655772,689.485948,222.061783,9548.656652
398.656080,536.266849,296.082377,9844.739029
398.656388,536.266849,-0.000000,10288.862594
398.656696,459.657299,-0.000000,9770.718434
398.657004,842.705048,-0.000000,9622.677246
398.657312,689.485948,222.061783,9400.615463
398.657619,842.705048,296.082377,9474.636058
398.657927,919.314598,222.061783,9622.677246
398.658235,766.095498,370.102971,9548.656652
398.658543,766.095498,296.082377,9622.677246
398.658851,459.657299,444.123565,9992.780217
398.659159,1072.533697,-74.020594,9548.656652
398.659467,689.485948,-74.020594,9918.759623
398.659775,536.266849,-0.000000,9696.697840
398.660083,459.657299,-0.000000,9474.636058
398.660391,536.266849,296.082377,9548.656652
398.660699,766.095498,-0.000000,9548.656652
398.661007,842.705048,222.061783,9548.656652
398.661314,612.876398,296.082377,9622.677246
398.661622,919.314598,370.102971,9992.780217
398.661930,612.876398,-222.061783,9770.718434
398.662238,1072.533697,-148.041188,9918.759623
398.662546,612.876398,-740.205942,9992.780217
398.662854,536.266849,-370.102971,10288.862594
398.663162,612.876398,-518.144159,10066.800811
398.663470,766.095498,-370.102971,10436.903782
398.663778,1302.362347,-296.082377,10140.821405
398.664086,1685.410096,-0.000000,8808.450710
398.664394,2451.505594,592.164754,8808.450710
398.664702,2681.334243,740.205942,8734.430116
