#time,accel_x,accel_y,accel_z
775.854226,-95.712904,-918.843878,-9686.145885
775.856913,-114.855485,-899.701298,-9686.145885
775.859601,-57.427742,-880.558717,-9628.718142
775.862288,-172.283227,-918.843878,-9628.718142
775.864975,-76.570323,-937.986459,-9686.145885
775.867662,-114.855485,-937.986459,-9686.145885
775.870349,-114.855485,-918.843878,-9667.003304
775.873037,-95.712904,-937.986459,-9686.145885
775.875724,-95.712904,-918.843878,-9686.145885
775.878411,-57.427742,-880.558717,-9628.718142
775.881098,-172.283227,-880.558717,-9647.860723
775.883785,-76.570323,-918.843878,-9686.145885
775.886473,-76.570323,-899.701298,-9628.718142
775.889160,-57.427742,-918.843878,-9667.003304
775.891847,-57.427742,-937.986459,-9647.860723
775.894534,-114.855485,-899.701298,-9686.145885
775.897221,133.998066,-1339.980656,-9188.438784
775.899909,-57.427742,-1378.265818,-9667.003304
775.902596,57.427742,-1665.404530,-9475.577496
775.905283,-172.283227,-3388.236802,-9054.440718
775.907970,-459.421939,-5723.631659,-10011.569758
775.910657,459.421939,-10260.423309,-8346.165229
775.913344,-861.416136,-9303.294269,-11160.124606
775.916032,-95.712904,-8595.018779,-10011.569758
775.918719,689.132909,-6068.198114,-6546.762634
775.921406,-803.988394,1895.115499,-13036.097525
775.924093,38.285162,2507.678085,-8614.161360
775.926780,-248.853550,459.421939,-7121.040058
775.929418,306.281293,-4039.084549,-11619.546546
775.932056,-574.277424,-4096.512291,-9609.575562
775.934694,76.570323,-10049.854920,-8384.450390
775.937331,-1607.976787,-8595.018779,-9954.142016
775.939969,-57.427742,-5991.627790,-3541.377448
775.942607,-2450.250342,2967.100024,-24751.356974
775.945245,2737.389054,4460.221326,-899.701298
775.947883,-1148.554848,5838.487144,-1282.552914
775.950520,2105.683888,1933.400661,-21018.553718
775.953158,823.130974,2048.256146,-6699.903280
775.955796,-5034.498750,-133.998066,-5800.201982
775.958434,2699.103893,-12538.390424,-14433.505923
775.961071,325.423874,-7101.897477,-6144.768437
775.963709,-1627.119368,899.701298,-9437.292334
775.966347,957.129040,-650.847747,-18070.596275
775.968985,-1244.267752,2201.396792,-114.855485
775.971622,2507.678085,2928.814862,-9150.153622
775.974260,-2124.826469,6087.340694,-18453.447891
775.976898,-1129.412267,2354.537438,-1895.115499
775.979536,191.425808,-4823.930362,-12212.966550
775.982173,-1856.830338,-8518.448456,-11255.837510
775.984811,2143.969050,-6967.899411,-5091.926493
775.987449,-593.420005,612.562586,-13572.089787
775.990087,-1569.691626,2488.535504,-12270.394293
775.992725,3617.947771,-803.988394,-2067.398726
775.995362,-3177.668413,5398.207786,-16711.473038
775.998000,-19.142581,4421.936165,-6546.762634
776.000638,1148.554848,19.142581,-9667.003304
776.003276,-2411.965181,-4421.936165,-7714.460062
776.005913,1569.691626,-9762.716208,-12787.243974
776.008551,248.853550,-3637.090352,-6604.190376
776.011189,-2469.392923,746.560651,-13150.953010
776.013827,3043.670347,-1627.119368,-12921.242040
776.016464,-2048.256146,4345.365842,2373.680019
776.019102,3062.812928,-1110.269686,-18089.738856
776.021740,-2431.107762,2967.100024,-10930.413637
776.024378,287.138712,-669.990328,-2373.680019
776.027016,-38.285162,-6431.907149,-17017.754331
