#time,accel_x,accel_y,accel_z
608.067200,-19.142581,708.275490,-8231.309744
608.069714,-76.570323,1129.412267,-10413.563955
608.072229,-191.425808,803.988394,-9992.427178
608.074743,-76.570323,-191.425808,-8269.594906
608.077258,-133.998066,-1473.978722,-10585.847182
608.079772,-38.285162,-2852.244539,-9743.573627
608.082286,-114.855485,-2794.816797,-9265.009107
608.084801,-382.851616,-1646.261949,-10413.563955
608.087315,191.425808,-421.136778,-9437.292334
608.089829,-191.425808,1014.556782,-9169.296203
608.092344,-133.998066,1186.840010,-10413.563955
608.094858,38.285162,0.000000,-8767.302006
608.097372,-114.855485,-1416.550979,-9494.720077
608.099887,-0.000000,-3158.525832,-10164.710405
608.102401,-172.283227,-2775.674216,-9456.434915
608.104915,-153.140646,-1799.402595,-9896.714274
608.107430,-114.855485,-689.132909,-9820.143950
608.109944,-76.570323,76.570323,-9284.151688
608.112458,-38.285162,823.130974,-10279.565890
608.114973,-153.140646,727.418070,-9207.581365
608.117487,-0.000000,-555.134843,-9131.011042
608.120001,-172.283227,-2411.965181,-9915.856854
608.122516,-114.855485,-3062.812928,-9877.571693
608.125030,-95.712904,-2392.822600,-9341.579430
608.127544,-57.427742,-1320.838075,-9839.286531
608.130059,-172.283227,-57.427742,-9667.003304
608.132700,19.142581,899.701298,-9705.288466
608.135342,-133.998066,1148.554848,-9494.720077
608.137984,19.142581,-401.994197,-9399.007173
608.140625,-95.712904,-2411.965181,-9399.007173
608.143267,-76.570323,-2718.246474,-10260.423309
608.145909,-133.998066,-2143.969050,-9284.151688
608.148550,-133.998066,-1301.695494,-9686.145885
608.151192,-0.000000,-401.994197,-10049.854920
608.153834,-153.140646,631.705166,-9437.292334
608.156476,-38.285162,421.136778,-9609.575562
608.159117,-57.427742,-363.709035,-9686.145885
608.161759,-133.998066,-2163.111630,-9245.866526
608.164401,-38.285162,-2622.533570,-10088.140082
608.167042,-210.568389,-1531.406464,-9590.432981
608.169684,95.712904,-708.275490,-9647.860723
608.172326,-191.425808,344.566454,-10011.569758
608.174967,-38.285162,459.421939,-9207.581365
608.177609,-0.000000,114.855485,-9705.288466
608.180251,-172.283227,-1282.552914,-9915.856854
608.182892,-172.283227,-2928.814862,-8958.727814
608.185534,-133.998066,-2909.672282,-10049.854920
608.188176,-114.855485,-1493.121302,-9686.145885
608.190817,-57.427742,-746.560651,-9418.149754
608.193459,-153.140646,-267.996131,-10164.710405
608.196101,-57.427742,344.566454,-9418.149754
608.198742,-57.427742,689.132909,-9628.718142
608.201384,-153.140646,-363.709035,-9858.429112
608.204026,-57.427742,-2029.113565,-9150.153622
