#time,accel_x,accel_y,accel_z
637.022757,-440.279358,-401.994197,-10011.569758
637.025448,-19.142581,650.847747,-9877.571693
637.028138,-172.283227,3905.086483,-9686.145885
637.030828,19.142581,5264.209720,-9322.436850
637.033519,-133.998066,5666.203917,-10700.702667
637.036209,267.996131,3483.949706,-7982.456194
637.038899,-593.420005,2258.824534,-11236.694930
637.041590,459.421939,-4460.221326,-7867.600709
637.044280,-574.277424,-8863.014910,-8461.020714
637.046971,593.420005,-11964.113000,-11983.255581
637.049661,861.416136,-4709.074877,-9915.856854
637.052351,-2794.816797,2967.100024,-7905.885870
637.055042,1761.117434,-2622.533570,-10164.710405
637.057732,-669.990328,-306.281293,-10911.271056
637.060423,287.138712,-1895.115499,-6948.756830
637.063113,-153.140646,-3388.236802,-11255.837510
637.065741,-421.136778,-5206.781978,-9513.862658
637.068369,-0.000000,-6297.909083,-8288.737486
637.070997,-38.285162,-6910.471669,-10088.140082
637.073625,-784.845813,-3560.520029,-11447.263318
637.076254,401.994197,-669.990328,-7427.321350
637.078882,-478.564520,3771.088418,-11064.411702
637.081510,421.136778,5111.069074,-9877.571693
637.084138,-287.138712,2986.242605,-7523.034254
637.086766,306.281293,-1378.265818,-11542.976222
637.089394,-95.712904,-4211.367776,-7714.460062
637.092022,-363.709035,-4268.795518,-10241.280728
637.094650,114.855485,-5608.776174,-10356.136213
637.097278,-631.705166,-2699.103893,-9456.434915
637.099906,363.709035,-497.707101,-10030.712339
637.102534,-153.140646,2392.822600,-9686.145885
637.105163,19.142581,3292.523898,-9399.007173
637.107791,172.283227,1148.554848,-8671.589102
637.110419,-267.996131,-229.710970,-11160.124606
637.113047,-19.142581,-2182.254211,-8537.591037
637.115675,-440.279358,-2737.389054,-10049.854920
637.118303,325.423874,-3675.375514,-10222.138147
637.120931,-784.845813,-2928.814862,-8729.016845
637.123559,-57.427742,-1225.125171,-11485.548480
637.126187,-114.855485,555.134843,-8173.882002
637.128815,-133.998066,2507.678085,-9705.288466
637.131444,76.570323,382.851616,-9494.720077
637.134072,-191.425808,-689.132909,-9954.142016
637.136700,-57.427742,-2411.965181,-9111.868461
637.139328,-344.566454,-2545.963246,-10164.710405
637.141956,-38.285162,-2067.398726,-9494.720077
637.144584,-38.285162,-2928.814862,-9131.011042
637.147212,-325.423874,-1359.123237,-11351.550414
637.149840,-57.427742,-57.427742,-8269.594906
637.152468,-0.000000,1665.404530,-9743.573627
637.155096,-38.285162,1569.691626,-10145.567824
637.157725,-153.140646,-459.421939,-8441.878133
637.160353,-19.142581,-1799.402595,-10183.852986
637.162981,-95.712904,-2813.959378,-9781.858789
637.165609,-114.855485,-1359.123237,-9647.860723
637.168237,133.998066,-2641.676150,-9188.438784
637.170827,-287.138712,-1071.984525,-11026.126541
637.173418,-38.285162,153.140646,-8863.014910
637.176008,-57.427742,1282.552914,-9609.575562
637.178599,-19.142581,1397.408398,-9609.575562
637.181189,-76.570323,-1110.269686,-8786.444587
637.183780,-0.000000,-2277.967115,-10470.991698
637.186370,-57.427742,-3369.094221,-9207.581365
637.188961,-440.279358,-2354.537438,-10183.852986
637.191551,191.425808,-2737.389054,-9360.722011
637.194141,-306.281293,-1091.127106,-9571.290400
637.196732,-114.855485,937.986459,-10451.849117
637.199322,-133.998066,1952.543242,-8939.585234
637.201913,-153.140646,1837.687757,-9877.571693
637.204503,38.285162,-1454.836141,-8843.872330
637.207094,-114.855485,-2316.252277,-10413.563955
637.209684,-57.427742,-3101.098090,-9379.864592
637.212275,-421.136778,-2258.824534,-9820.143950
637.214865,287.138712,-2201.396792,-9456.434915
637.217456,-325.423874,-1569.691626,-9341.579430
637.220046,-19.142581,306.281293,-11045.269122
637.222636,-133.998066,1588.834206,-8403.592971
637.225227,57.427742,1359.123237,-9839.286531
637.227817,-57.427742,-344.566454,-9437.292334
637.230408,-95.712904,-2143.969050,-9705.288466
637.232998,-153.140646,-3139.383251,-9896.714274
637.235589,-172.283227,-3139.383251,-9456.434915
637.238179,95.712904,-1129.412267,-10030.712339
637.240770,-153.140646,-842.273555,-8824.729749
637.243360,-95.712904,516.849682,-10968.698798
637.245951,-114.855485,574.277424,-8269.594906
637.248541,38.285162,708.275490,-9877.571693
637.251131,-114.855485,-267.996131,-9743.573627
637.253722,-95.712904,-2354.537438,-9169.296203
637.256312,-76.570323,-3024.527766,-10222.138147
637.258903,-210.568389,-2928.814862,-9475.577496
637.261493,363.709035,-1339.980656,-9973.284597
637.264084,-19.142581,-1014.556782,-8767.302006
637.266674,-612.562586,306.281293,-10643.274925
637.269265,-0.000000,1205.982590,-9609.575562
637.271855,-478.564520,1837.687757,-8614.161360
637.274186,114.855485,133.998066,-10719.845248
637.276517,19.142581,-2603.390989,-8652.446522
637.278848,-535.992262,-2488.535504,-9992.427178
637.281179,-172.283227,-3081.955509,-10490.134278
637.283510,-306.281293,-363.709035,-9379.864592
637.285841,861.416136,-306.281293,-8154.739421
637.288172,-229.710970,363.709035,-10279.565890
637.290503,-267.996131,535.992262,-10528.419440
637.292834,57.427742,-325.423874,-8193.024582
637.295165,-363.709035,-306.281293,-10432.706536
637.297496,421.136778,-2718.246474,-9360.722011
637.299827,-497.707101,-1952.543242,-9609.575562
637.302158,-38.285162,-1933.400661,-10432.706536
637.304489,-229.710970,-382.851616,-9341.579430
637.306820,287.138712,421.136778,-9265.009107
637.309151,-153.140646,-612.562586,-9686.145885
637.311482,-421.136778,-440.279358,-10643.274925
637.313813,95.712904,-1990.828403,-8403.592971
637.316144,-344.566454,-899.701298,-10413.563955
637.318475,153.140646,-1627.119368,-9054.440718
637.320806,-76.570323,-1263.410333,-9934.999435
637.323137,-172.283227,-612.562586,-10336.993632
637.325468,-172.283227,-133.998066,-8805.587168
637.327799,133.998066,133.998066,-9820.143950
637.330130,-191.425808,-1416.550979,-9379.864592
637.332461,-114.855485,-1550.549045,-9954.142016
637.334792,172.283227,-1933.400661,-9016.155557
637.337123,-516.849682,-650.847747,-10145.567824
637.339454,19.142581,-574.277424,-9399.007173
637.341785,-172.283227,-1129.412267,-9265.009107
637.344116,-133.998066,-172.283227,-10777.272990
637.346447,-153.140646,-363.709035,-8633.303941
637.348778,-57.427742,-95.712904,-10872.985894
637.351109,-210.568389,-1780.260014,-8193.024582
637.353440,-38.285162,-2488.535504,-10126.425243
637.355771,-57.427742,-1818.545176,-10183.852986
637.358102,-421.136778,-229.710970,-9016.155557
637.360433,38.285162,172.283227,-9934.999435
637.362764,-114.855485,-708.275490,-9245.866526
