#time,accel_x,accel_y,accel_z
401.909685,536.266849,444.123565,9474.636058
401.909993,689.485948,-0.000000,9696.697840
401.910300,919.314598,370.102971,9696.697840
401.910608,536.266849,444.123565,9548.656652
401.910916,689.485948,-0.000000,9696.697840
401.911224,766.095498,-0.000000,9696.697840
401.911532,612.876398,-74.020594,9548.656652
401.911839,766.095498,-74.020594,9474.636058
401.912147,536.266849,-74.020594,8956.491898
401.912455,612.876398,-0.000000,9548.656652
401.912763,766.095498,74.020594,9622.677246
401.913070,766.095498,222.061783,9474.636058
401.913378,459.657299,296.082377,9474.636058
401.913686,919.314598,222.061783,9400.615463
401.913994,536.266849,148.041188,9474.636058
401.914302,919.314598,-0.000000,9548.656652
401.914609,306.438199,-0.000000,9622.677246
401.914917,766.095498,-0.000000,9474.636058
401.915225,689.485948,148.041188,9770.718434
401.915533,766.095498,-0.000000,9622.677246
401.915840,536.266849,296.082377,9474.636058
401.916148,383.047749,222.061783,9548.656652
401.916456,919.314598,-0.000000,9326.594869
401.916764,1455.581446,148.041188,9474.636058
401.917072,995.924147,222.061783,9474.636058
401.917379,766.095498,-0.000000,9474.636058
401.917687,536.266849,222.061783,9622.677246
401.917995,536.266849,-0.000000,9622.677246
401.918303,766.095498,-0.000000,9696.697840
401.918610,612.876398,222.061783,9548.656652
401.918918,306.438199,-0.000000,9696.697840
401.919226,459.657299,-296.082377,9622.677246
401.919534,689.485948,-0.000000,9474.636058
401.919842,306.438199,296.082377,9696.697840
401.920149,689.485948,-0.000000,9474.636058
401.920457,766.095498,148.041188,9770.718434
401.920765,536.266849,148.041188,9622.677246
401.921073,459.657299,-0.000000,9548.656652
401.921380,459.657299,-296.082377,9474.636058
401.921688,689.485948,-0.000000,9622.677246
401.921996,383.047749,-0.000000,9918.759623
401.922304,1149.143247,-444.123565,9918.759623
401.922612,1072.533697,-518.144159,9992.780217
401.922919,689.485948,-518.144159,10066.800811
401.923227,612.876398,-444.123565,9992.780217
401.923535,1072.533697,-222.061783,9992.780217
401.923843,1455.581446,-0.000000,10066.800811
401.924150,1915.238745,-0.000000,9622.677246
401.924458,1991.848295,518.144159,8882.471304
401.924766,2451.505594,814.226536,9030.512492
401.925074,2374.896044,592.164754,9178.553681
401.925382,1915.238745,518.144159,9252.574275
401.925689,1685.410096,222.061783,9474.636058
401.925997,1455.581446,148.041188,9474.636058
