#time,accel_x,accel_y,accel_z
249.005142,2528.115143,-148.041188,9474.636058
249.005450,2681.334243,-74.020594,9770.718434
249.005759,2451.505594,-148.041188,9844.739029
249.006067,3140.991542,-74.020594,9696.697840
249.006375,2911.162892,-0.000000,9622.677246
249.006684,3064.381992,296.082377,9474.636058
249.006992,3370.820191,740.205942,9474.636058
249.007300,3524.039291,592.164754,9622.677246
249.007609,3753.867940,592.164754,9474.636058
249.007917,3600.648841,518.144159,8882.471304
249.008225,3677.258390,1036.288319,9030.512492
249.008534,3753.867940,1406.391290,9178.553681
249.008842,3217.601092,814.226536,9326.594869
249.009150,3600.648841,1332.370696,9252.574275
249.009459,3217.601092,1036.288319,9104.533087
249.009767,2987.772442,518.144159,9326.594869
249.010075,2757.943793,-74.020594,10362.883188
249.010384,2528.115143,-592.164754,10732.986159
249.010692,2221.676944,-1110.308913,11251.130318
249.011000,1838.629195,-1110.308913,11399.171507
249.011309,2068.457845,-1332.370696,11399.171507
249.011617,2528.115143,-1258.350101,10955.047942
249.011925,2987.772442,-518.144159,10510.924376
249.012234,3677.258390,-222.061783,9918.759623
249.012542,3677.258390,-148.041188,9474.636058
249.012850,3907.087040,-444.123565,9548.656652
249.013159,4213.525239,-296.082377,9474.636058
249.013467,4443.353888,-370.102971,9104.533087
249.013775,4519.963438,-0.000000,8956.491898
249.014084,4443.353888,-0.000000,9030.512492
249.014392,4366.744339,-74.020594,9104.533087
249.014700,4673.182538,-0.000000,8956.491898
249.015009,4673.182538,148.041188,9030.512492
249.015317,4596.572988,-0.000000,8438.347739
249.015625,5286.058936,-0.000000,9104.533087
249.015934,5209.449386,666.185348,8956.491898
249.016242,5439.278036,666.185348,8364.327145
249.016550,5592.497135,1258.350101,8512.368333
249.016859,5515.887586,1480.411884,8512.368333
249.017167,5515.887586,1554.432478,8660.409521
249.017475,5515.887586,1554.432478,8364.327145
249.017784,5286.058936,1554.432478,8660.409521
249.018092,4979.620737,1480.411884,9104.533087
249.018400,5362.668486,1554.432478,8882.471304
249.018709,3983.696590,1036.288319,9178.553681
249.019017,3983.696590,1184.329507,10362.883188
249.019325,3370.820191,666.185348,10584.944971
249.019634,2528.115143,-74.020594,11325.150913
249.019942,2298.286494,-74.020594,11251.130318
249.020250,1991.848295,-1110.308913,11917.315666
249.020559,2374.896044,-1036.288319,11621.233289
249.020867,2145.067394,-1258.350101,11473.192101
