#time,accel_x,accel_y,accel_z
861.691336,153.140646,-9667.003304,-8690.731683
861.694050,-650.847747,-10088.140082,-11064.411702
861.696764,1014.556782,-10049.854920,-9877.571693
861.699478,-153.140646,-4307.080680,-7101.897477
861.702193,-248.853550,650.847747,-11638.689126
861.704907,248.853550,2220.539373,-11121.839445
861.707621,-1665.404530,2067.398726,-6910.471669
861.710361,2105.683888,-3981.656806,-10183.852986
861.713102,-3062.812928,-1473.978722,-11657.831707
861.715842,880.558717,-10777.272990,-7350.751027
861.718582,995.414202,-11102.696864,-7159.325219
861.721322,-1607.976787,-5264.209720,-16615.760134
861.724063,746.560651,-6317.051664,-4498.506488
861.726803,-229.710970,-2067.398726,-9705.288466
861.729543,631.705166,2067.398726,-10968.698798
861.732284,478.564520,2105.683888,-8614.161360
861.735024,-191.425808,-2507.678085,-11944.970419
861.737764,76.570323,-7848.458128,-7331.608446
861.740505,1799.402595,-9973.284597,-9513.862658
861.743245,-803.988394,-5168.496816,-8671.589102
861.745985,-4996.213589,1569.691626,-14165.509792
861.748725,5934.200048,-2411.965181,-4345.365842
861.751466,-1895.115499,6929.614250,-11408.978157
861.754206,-2373.680019,5379.065205,-13227.523333
861.756946,5685.346498,-1818.545176,-8805.587168
861.759687,-1091.127106,-1129.412267,-5283.352301
861.762427,-3101.098090,-1741.974853,-13495.519464
861.765167,4517.649069,-9054.440718,-12212.966550
861.767907,-3158.525832,-2067.398726,-937.986459
861.770648,4575.076811,-5685.346498,-15926.627226
861.773388,-6125.625856,5225.924558,-12729.816232
861.776128,4383.651003,2297.109696,-1665.404530
861.778869,-19.142581,1933.400661,-14873.785282
861.781609,-3081.955509,3407.379382,-9590.432981
861.784349,4077.369710,-4555.934230,-6125.625856
861.787090,-2794.816797,-2316.252277,-10681.560086
861.789830,-114.855485,-4728.217458,-13016.954944
861.792570,1684.547110,-2775.674216,-3656.232933
861.795310,-3426.521963,1799.402595,-13820.943338
861.798051,2373.680019,-1435.693560,-11715.259450
861.800791,-1665.404530,2660.818731,-2660.818731
861.803531,6317.051664,-5321.637462,-10126.425243
861.806272,-6049.055533,3981.656806,-20999.411138
861.809012,-2603.390989,1665.404530,325.423874
861.811752,7963.313613,-8748.159426,-13935.798822
861.814493,-7637.889739,2967.100024,-11140.982026
861.817233,1091.127106,-2947.957443,-8212.167163
861.819965,3330.809059,-4249.652938,-10413.563955
861.822696,-1339.980656,-57.427742,-12423.534939
861.825428,-4115.654872,4268.795518,-7082.754896
861.828160,8173.882002,-5608.776174,-4977.071008
861.830891,3311.666478,-3120.240670,-20291.135648
861.833623,-7829.315547,6087.340694,1359.123237
861.836355,4058.227130,-3847.658741,-9552.147819
861.839087,-1665.404530,-2373.680019,-21401.405334
861.841818,-3158.525832,363.709035,344.566454
861.844550,4728.217458,-4804.787781,-8786.444587
861.847282,-3694.518094,325.423874,-19697.715643
861.850014,1646.261949,-229.710970,-535.992262
861.852745,-3866.801322,1052.841944,-15026.925928
861.855477,1799.402595,-2354.537438,-9954.142016
861.858209,669.990328,-2392.822600,-4268.795518
861.860940,-3522.234867,-57.427742,-14758.929797
861.863672,3656.232933,-4019.941968,-10145.567824
861.866404,-2660.818731,344.566454,-3196.810994
861.869136,-727.418070,-1244.267752,-14835.500120
861.871867,363.709035,-325.423874,-11944.970419
861.874599,957.129040,248.853550,-2871.387120
861.877331,-1569.691626,918.843878,-13610.374949
861.880062,2813.959378,-3369.094221,-8154.739421
861.882794,-5111.069074,2718.246474,-8499.305875
861.885526,7561.319416,-5953.342629,-11581.261384
861.888258,-7599.604578,4747.360038,-8633.303941
861.890989,3732.803256,-3598.805190,-2411.965181
861.893721,-3943.371645,-1225.125171,-17630.316917
861.896453,-2565.105827,76.570323,2947.957443
861.899185,4479.363907,-4498.506488,-19678.573062
861.901916,-3522.234867,3483.949706,-10068.997501
861.904648,650.847747,1263.410333,-2163.111630
861.907380,3617.947771,-2143.969050,-16309.478842
861.910111,-4364.508422,3235.096155,-10011.569758
861.912843,1799.402595,-2143.969050,-4766.502619
861.915575,-1167.697429,-1703.689691,-15122.638832
861.918307,-459.421939,-1397.408398,-6470.192310
861.921038,2469.392923,-3924.229064,-8480.163294
861.923770,-2297.109696,-76.570323,-12729.816232
861.926502,191.425808,-421.136778,-5627.918755
861.929208,574.277424,-689.132909,-11313.265253
861.931914,-1435.693560,382.851616,-12212.966550
861.934620,574.277424,-784.845813,-6278.766502
861.937325,555.134843,-2679.961312,-12423.534939
861.940031,-1512.263883,-593.420005,-10643.274925
861.942737,-1359.123237,-153.140646,-8288.737486
861.945443,1933.400661,-2297.109696,-10164.710405
861.948149,-3215.953574,1856.830338,-10375.278794
861.950855,4594.219392,-4249.652938,-9322.436850
861.953561,-4747.360038,2143.969050,-9571.290400
861.956267,4594.219392,-4613.361973,-12653.245909
861.958973,-3656.232933,1895.115499,-8269.594906
861.961679,1512.263883,-1282.552914,-7389.036189
861.964384,-727.418070,-1225.125171,-14931.213024
861.967090,1952.543242,-2277.967115,-3254.238736
861.969796,-3388.236802,1205.982590,-14950.355605
861.972502,1837.687757,-1435.693560,-8441.878133
861.975208,-3675.375514,2105.683888,-7752.745224
861.977914,3579.662610,-4881.358104,-12251.251712
861.980620,-765.703232,-1741.974853,-11504.691061
861.983326,-593.420005,-248.853550,-1818.545176
861.986032,1493.121302,-3235.096155,-18932.012411
861.988738,-3235.096155,2488.535504,-4747.360038
861.991443,2909.672282,-2009.970984,-8977.870395
861.994149,-861.416136,-210.568389,-14280.365277
861.996855,-555.134843,-76.570323,-3598.805190
861.999561,-306.281293,-593.420005,-14108.082050
862.002267,-1320.838075,-382.851616,-8135.596840
862.004973,-1378.265818,-631.705166,-12193.823970
862.007679,4039.084549,-4096.512291,-6680.760699
862.010385,-4000.799387,1282.552914,-10298.708470
862.013091,2565.105827,-3120.240670,-12748.958813
