#time,accel_x,accel_y,accel_z
629.295923,-248.853550,-267.996131,-10088.140082
629.298635,76.570323,1780.260014,-10049.854920
629.301347,-57.427742,4957.928427,-9265.009107
629.304059,-0.000000,4900.500685,-9667.003304
629.306772,-133.998066,5800.201982,-10738.987829
629.309484,-153.140646,1186.840010,-7503.891674
629.312196,-401.994197,-1091.127106,-10853.843314
629.314908,440.279358,-7676.174901,-9513.862658
629.317620,-267.996131,-10547.562021,-9150.153622
629.320332,-19.142581,-9934.999435,-9284.151688
629.323044,95.712904,-880.558717,-10796.415571
629.325756,-210.568389,76.570323,-7733.602643
629.328468,-38.285162,-746.560651,-10853.843314
629.331180,325.423874,-1397.408398,-9379.864592
629.333892,248.853550,-2067.398726,-8518.448456
629.336605,-114.855485,-2297.109696,-11045.269122
629.339317,-631.705166,-3235.096155,-8633.303941
629.341970,-0.000000,-6163.911018,-9150.153622
629.344624,-57.427742,-7446.463931,-10394.421374
629.347278,229.710970,-3962.514226,-9801.001370
629.349932,-669.990328,1091.127106,-10604.989763
629.352585,-133.998066,4402.793584,-8690.731683
629.355239,-19.142581,5168.496816,-9609.575562
629.357893,57.427742,2029.113565,-9035.298138
629.360547,-114.855485,-1378.265818,-10336.993632
629.363200,-57.427742,-4211.367776,-8863.014910
629.365854,-153.140646,-5895.914886,-9781.858789
629.368508,-267.996131,-4077.369710,-10777.272990
629.371162,-19.142581,-2392.822600,-8537.591037
629.373815,-287.138712,-612.562586,-10356.136213
629.376469,153.140646,1933.400661,-10336.993632
629.379123,-57.427742,3426.521963,-7752.745224
629.381777,133.998066,1665.404530,-11102.696864
629.384430,-153.140646,-784.845813,-8709.874264
629.387084,-114.855485,-4039.084549,-8748.159426
629.389738,-210.568389,-4843.072942,-11504.691061
629.392392,-344.566454,-3598.805190,-8097.311678
629.395045,-76.570323,-1167.697429,-10681.560086
629.397699,191.425808,918.843878,-11045.269122
629.400353,-153.140646,1818.545176,-7159.325219
629.403007,-19.142581,1741.974853,-11408.978157
629.405660,-172.283227,689.132909,-9801.001370
629.408314,38.285162,-689.132909,-7369.893608
629.410968,-95.712904,-2124.826469,-11810.972354
629.413622,-133.998066,-3407.379382,-8384.450390
629.416275,-344.566454,-3732.803256,-10049.854920
629.418929,-38.285162,-3235.096155,-10624.132344
629.421583,-114.855485,-1033.699363,-7542.176835
629.424237,363.709035,899.701298,-11313.265253
629.426890,-153.140646,1971.685822,-8824.729749
629.429544,-57.427742,899.701298,-8958.727814
629.432198,-38.285162,-210.568389,-10451.849117
629.434852,-0.000000,-1435.693560,-8441.878133
629.437505,-76.570323,-1952.543242,-10585.847182
629.440159,-95.712904,-2277.967115,-9820.143950
629.442813,-19.142581,-3043.670347,-8805.587168
629.445467,-38.285162,-1454.836141,-11026.126541
629.448076,-172.283227,-114.855485,-8824.729749
629.450685,-95.712904,727.418070,-9705.288466
629.453294,-114.855485,976.271621,-9896.714274
629.455903,-19.142581,-1110.269686,-8384.450390
629.458512,-19.142581,-1933.400661,-11255.837510
629.461121,-153.140646,-1569.691626,-8690.731683
629.463730,-210.568389,-1225.125171,-9896.714274
629.466338,38.285162,-957.129040,-10509.276859
629.468947,-76.570323,-976.271621,-7848.458128
629.471556,-344.566454,-440.279358,-11389.835576
629.474165,-95.712904,-76.570323,-9379.864592
629.476774,-191.425808,-325.423874,-7886.743290
629.479383,210.568389,-516.849682,-11600.403965
629.481992,-153.140646,-937.986459,-8499.305875
629.484601,-210.568389,-2584.248408,-9188.438784
629.487210,-76.570323,-2201.396792,-11370.692995
629.489819,-133.998066,-1071.984525,-8059.026517
629.492428,-0.000000,-172.283227,-10547.562021
629.495037,-248.853550,267.996131,-9781.858789
629.497646,-0.000000,-1014.556782,-8556.733618
629.500255,191.425808,-1263.410333,-11026.126541
629.502864,-287.138712,-861.416136,-8633.303941
629.505473,248.853550,-746.560651,-10088.140082
