#time,accel_x,accel_y,accel_z
826.195434,-76.570323,-880.558717,-9571.290400
826.199320,-57.427742,-842.273555,-9781.858789
826.202550,-76.570323,-823.130974,-9667.003304
826.205784,-76.570323,-937.986459,-9571.290400
826.209018,-172.283227,-880.558717,-9686.145885
826.212253,-57.427742,-880.558717,-9686.145885
826.215487,-57.427742,-918.843878,-9667.003304
826.218721,-133.998066,-899.701298,-9533.005238
826.221955,-114.855485,-937.986459,-9590.432981
826.225189,-76.570323,-937.986459,-9686.145885
826.228424,-38.285162,-823.130974,-9590.432981
826.231658,-172.283227,-918.843878,-9571.290400
826.234892,-114.855485,-880.558717,-9628.718142
826.238126,-114.855485,-842.273555,-9724.431046
826.241360,-95.712904,-880.558717,-9686.145885
826.244595,-114.855485,-880.558717,-9628.718142
826.247829,-57.427742,-880.558717,-9686.145885
826.251063,-76.570323,-957.129040,-9647.860723
826.254297,-114.855485,-880.558717,-9628.718142
826.257532,-114.855485,-899.701298,-9609.575562
826.260766,-76.570323,-880.558717,-9686.145885
826.264000,-76.570323,-880.558717,-9686.145885
826.267234,-76.570323,-918.843878,-9686.145885
826.270468,-76.570323,-880.558717,-9571.290400
826.273703,-76.570323,-918.843878,-9571.290400
826.276937,-76.570323,-880.558717,-9667.003304
826.280171,-38.285162,-823.130974,-9647.860723
826.283405,-76.570323,-899.701298,-9667.003304
826.286639,-57.427742,-937.986459,-9686.145885
826.289874,-76.570323,-880.558717,-9667.003304
826.293108,-57.427742,-880.558717,-9686.145885
826.296342,-153.140646,-899.701298,-9628.718142
826.299576,-114.855485,-937.986459,-9494.720077
826.302810,-38.285162,-976.271621,-9399.007173
826.306045,344.566454,-1607.976787,-9379.864592
826.309279,-57.427742,-2201.396792,-9207.581365
826.312513,-440.279358,-4173.082614,-9533.005238
826.315747,-38.285162,-7867.600709,-9073.583299
826.318981,-382.851616,-10968.698798,-10298.708470
826.322216,76.570323,-10662.417506,-9628.718142
826.325450,172.283227,-3962.514226,-9379.864592
826.328684,-937.986459,1416.550979,-11619.546546
826.331627,1588.834206,1550.549045,-8824.729749
826.334570,421.136778,2124.826469,-9226.723946
826.337513,-2737.389054,1282.552914,-7829.315547
826.340456,3311.666478,-8633.303941,-8173.882002
826.343399,-3139.383251,-11102.696864,-10126.425243
826.346342,-172.283227,-9035.298138,-11026.126541
826.349285,803.988394,-7025.327154,-12327.822035
826.352228,-1359.123237,-4345.365842,-3273.381317
826.355172,727.418070,-1282.552914,-12653.245909
826.358115,-995.414202,3330.809059,-10968.698798
826.361058,4115.654872,76.570323,-8480.163294
826.364001,-1282.552914,-918.843878,-4192.225195
826.366944,-114.855485,-5953.342629,-15735.201418
826.369887,2297.109696,-6508.477472,-5991.627790
826.372830,-3656.232933,-631.705166,-9437.292334
826.375773,1014.556782,-4517.649069,-16309.478842
826.378716,2871.387120,-114.855485,-765.703232
826.381659,-6010.770371,5704.489078,-13610.374949
826.384602,6680.760699,-1588.834206,-15180.066574
826.387545,-3809.373579,2775.674216,191.425808
826.390488,957.129040,-2718.246474,-14414.363342
826.393431,2450.250342,-5513.063270,-12997.812363
826.396374,-3694.518094,-899.701298,-3713.660675
826.399317,3101.098090,-6049.055533,-12863.814298
