#time,accel_x,accel_y,accel_z
145.787782,2451.505594,-0.000000,9844.739029
145.788090,2681.334243,-148.041188,9548.656652
145.788398,2834.553343,-444.123565,9770.718434
145.788705,2987.772442,-888.247130,9474.636058
145.789013,3064.381992,-222.061783,9474.636058
145.789321,3677.258390,-518.144159,9474.636058
145.789629,3370.820191,-222.061783,9770.718434
145.789937,3524.039291,-0.000000,9474.636058
145.790245,3524.039291,370.102971,9326.594869
145.790553,3830.477490,962.267725,8660.409521
145.790860,3753.867940,1332.370696,8660.409521
145.791168,3677.258390,1184.329507,8956.491898
145.791476,3524.039291,1776.494261,9104.533087
145.791784,3600.648841,1406.391290,8808.450710
145.792092,2987.772442,1036.288319,9326.594869
145.792400,2451.505594,740.205942,9770.718434
145.792708,1991.848295,-0.000000,10510.924376
145.793015,1532.190996,-296.082377,11029.068536
145.793323,1072.533697,-666.185348,11251.130318
145.793631,689.485948,-962.267725,11251.130318
145.793939,1225.752797,-814.226536,11473.192101
145.794247,1608.800546,-666.185348,10955.047942
145.794555,1762.019645,-148.041188,10436.903782
145.794862,2221.676944,-0.000000,9770.718434
145.795170,2681.334243,296.082377,9474.636058
145.795478,2757.943793,518.144159,9474.636058
145.795786,2987.772442,444.123565,9178.553681
145.796094,3447.429741,222.061783,8882.471304
145.796402,3140.991542,-0.000000,8956.491898
145.796710,2145.067394,-0.000000,9178.553681
145.797017,2681.334243,-296.082377,9326.594869
145.797325,2834.553343,-0.000000,9178.553681
145.797633,2757.943793,-148.041188,9178.553681
145.797941,2911.162892,-74.020594,8956.491898
145.798249,3140.991542,222.061783,8882.471304
145.798557,3447.429741,-0.000000,8882.471304
145.798865,3600.648841,814.226536,8660.409521
145.799172,3524.039291,666.185348,8808.450710
145.799480,3064.381992,148.041188,9326.594869
145.799788,3064.381992,296.082377,9474.636058
145.800096,2681.334243,-296.082377,9474.636058
145.800404,2451.505594,-148.041188,9696.697840
145.800712,2451.505594,-222.061783,9918.759623
145.801020,2604.724693,-666.185348,10066.800811
145.801327,3064.381992,-74.020594,9918.759623
145.801635,2757.943793,370.102971,9326.594869
145.801943,2987.772442,962.267725,9474.636058
145.802251,3447.429741,1184.329507,9178.553681
145.802559,3370.820191,1332.370696,9252.574275
145.802867,3140.991542,1628.453072,8882.471304
145.803175,2911.162892,1924.535449,9030.512492
145.803482,2451.505594,1702.473667,9474.636058
145.803790,2221.676944,1258.350101,9400.615463
145.804098,1685.410096,1110.308913,9844.739029
145.804406,995.924147,666.185348,10214.842000
145.804714,689.485948,370.102971,10362.883188
145.805022,0.000000,222.061783,10658.965565
145.805330,0.000000,-0.000000,10584.944971
145.805637,76.609550,-296.082377,10510.924376
145.805945,0.000000,-148.041188,10510.924376
145.806253,0.000000,-74.020594,10214.842000
145.806561,-306.438199,-370.102971,10288.862594
145.806869,153.219100,-296.082377,9770.718434
145.807177,-383.047749,-74.020594,9992.780217
145.807484,-536.266849,-296.082377,9770.718434
145.807792,-536.266849,-592.164754,9918.759623
145.808100,0.000000,-740.205942,9696.697840
145.808408,0.000000,-1110.308913,9770.718434
145.808716,0.000000,-1036.288319,9844.739029
145.809024,459.657299,-888.247130,9474.636058
145.809332,306.438199,-1110.308913,9178.553681
145.809639,1072.533697,-592.164754,9104.533087
145.809947,1378.971896,-444.123565,8882.471304
145.810255,1685.410096,-296.082377,8586.388927
145.810563,2145.067394,-0.000000,8660.409521
145.810871,2145.067394,-296.082377,8660.409521
145.811179,1991.848295,-0.000000,8956.491898
145.811487,1991.848295,-0.000000,9326.594869
145.811794,1532.190996,-0.000000,9474.636058
145.812102,1225.752797,-74.020594,9474.636058
145.812410,1302.362347,-148.041188,9474.636058
145.812718,1072.533697,-148.041188,10066.800811
145.813026,1072.533697,-74.020594,10140.821405
145.813334,689.485948,-222.061783,10140.821405
145.813642,536.266849,-222.061783,10214.842000
145.813949,383.047749,-74.020594,9992.780217
145.814257,995.924147,518.144159,9992.780217
145.814565,1149.143247,1110.308913,9474.636058
145.814873,1532.190996,1702.473667,9326.594869
145.815181,1838.629195,2146.597232,9030.512492
145.815489,2145.067394,2368.659014,9030.512492
145.815797,2145.067394,2590.720797,8882.471304
145.816104,1532.190996,2590.720797,8660.409521
145.816412,1532.190996,2664.741391,9252.574275
145.816720,1455.581446,2368.659014,9400.615463
145.817028,919.314598,2072.576638,9474.636058
145.817336,536.266849,1480.411884,9474.636058
145.817644,0.000000,1184.329507,10066.800811
145.817952,-459.657299,-0.000000,10362.883188
145.818259,-919.314598,-222.061783,10510.924376
145.818567,-1302.362347,-592.164754,10658.965565
145.818875,-1685.410096,-666.185348,10658.965565
145.819183,-1225.752797,-1036.288319,10807.006753
145.819491,-1838.629195,-1184.329507,10658.965565
145.819799,-1915.238745,-1554.432478,10881.027347
145.820107,-1915.238745,-1628.453072,10807.006753
145.820414,-1532.190996,-1776.494261,10436.903782
145.820722,-1302.362347,-1776.494261,10362.883188
145.821030,-1225.752797,-1924.535449,9474.636058
145.821338,-612.876398,-1406.391290,9622.677246
145.821646,229.828649,-1258.350101,8882.471304
145.821954,306.438199,-962.267725,8882.471304
145.822261,1072.533697,-814.226536,8512.368333
145.822569,1378.971896,-518.144159,7920.203579
145.822875,2451.505594,-296.082377,7920.203579
145.823183,2145.067394,148.041188,7698.141797
145.823491,2068.457845,518.144159,8068.244768
145.823799,2298.286494,1036.288319,8290.306550
145.824107,2145.067394,1036.288319,8290.306550
145.824415,1915.238745,1036.288319,8734.430116
145.824723,1302.362347,888.247130,8808.450710
145.825031,1072.533697,740.205942,9474.636058
145.825339,536.266849,592.164754,9992.780217
145.825647,459.657299,222.061783,10362.883188
145.825955,-536.266849,-0.000000,11029.068536
145.826263,-306.438199,-518.144159,11621.233289
145.826571,-689.485948,-296.082377,11547.212695
145.826879,-459.657299,-0.000000,11325.150913
145.827187,0.000000,148.041188,11029.068536
145.827495,153.219100,592.164754,10584.944971
