#time,accel_x,accel_y,accel_z
786.405811,-76.570323,-937.986459,-9667.003304
786.408463,-95.712904,-880.558717,-9667.003304
786.411116,-114.855485,-880.558717,-9628.718142
786.413768,-57.427742,-899.701298,-9628.718142
786.416421,-76.570323,-803.988394,-9609.575562
786.419073,-114.855485,-918.843878,-9667.003304
786.421726,-57.427742,-880.558717,-9571.290400
786.424378,-76.570323,-918.843878,-9628.718142
786.427031,-76.570323,-918.843878,-9667.003304
786.429683,-76.570323,-937.986459,-9686.145885
786.432335,-114.855485,-899.701298,-9686.145885
786.434988,-133.998066,-957.129040,-9628.718142
786.437640,-114.855485,-918.843878,-9667.003304
786.440293,-76.570323,-937.986459,-9609.575562
786.442945,-114.855485,-880.558717,-9628.718142
786.445598,-76.570323,-937.986459,-9686.145885
786.448250,-76.570323,-880.558717,-9667.003304
786.450903,-172.283227,-937.986459,-9399.007173
786.453555,76.570323,-1378.265818,-9533.005238
786.456208,-19.142581,-1473.978722,-9647.860723
786.458860,-95.712904,-3196.810994,-8977.870395
786.461512,-478.564520,-5417.350366,-10030.712339
786.464165,248.853550,-10317.851051,-8729.016845
786.466817,-669.990328,-9954.142016,-10968.698798
786.469470,-38.285162,-8652.446522,-9820.143950
786.472122,497.707101,-6010.770371,-6546.762634
786.474775,-1531.406464,2469.392923,-13418.949141
786.477427,823.130974,3101.098090,-9322.436850
786.480080,-38.285162,1167.697429,-4919.643266
786.482682,-344.566454,-4632.504554,-12959.527202
786.485284,918.843878,-6221.338760,-8901.300072
786.487887,-1550.549045,-10356.136213,-8039.883936
786.490489,669.990328,-11772.687192,-10949.556218
786.493091,-76.570323,-3062.812928,-10145.567824
786.495694,-995.414202,3617.947771,-14854.642701
786.498296,-76.570323,5589.633594,-9475.577496
786.500898,229.710970,3445.664544,-4862.215523
786.503501,2316.252277,478.564520,-11619.546546
786.506103,-1780.260014,1454.836141,-13418.949141
786.508705,-1818.545176,-1569.691626,-4077.369710
786.511308,95.712904,-6948.756830,-10241.280728
786.513910,-1741.974853,-7140.182638,-17496.318851
786.516512,2890.529701,-3828.516160,-5321.637462
786.519115,229.710970,1818.545176,-2048.256146
786.521717,-995.414202,3905.086483,-22664.815667
786.524319,1244.267752,4670.789715,-4651.647134
786.526922,-2220.539373,2986.242605,-4077.369710
786.529524,4211.367776,-4823.930362,-20291.135648
786.532126,-3120.240670,-2354.537438,4441.078746
786.534729,3081.955509,-8250.452325,-11734.402030
786.537331,-1359.123237,-3771.088418,-21363.120173
786.539933,-1607.976787,784.845813,803.988394
786.542536,4230.510357,-2067.398726,-10279.565890
786.545138,-2277.967115,3101.098090,-18128.024018
786.547740,-2105.683888,5704.489078,-2029.113565
786.550343,5379.065205,-1244.267752,-6144.768437
786.552945,-5302.494882,2450.250342,-18855.442088
786.555547,1416.550979,-3809.373579,-5608.776174
786.558150,1799.402595,-7618.747158,-4173.082614
786.560752,-3139.383251,-4383.651003,-19066.010477
786.563354,2392.822600,-2871.387120,-3637.090352
786.565957,-1110.269686,2947.957443,-8173.882002
786.568559,-918.843878,3139.383251,-18166.309179
786.571161,861.416136,1895.115499,-2143.969050
786.573764,-612.562586,2354.537438,-11696.116869
786.576366,-861.416136,-2967.100024,-12806.386555
786.578968,1359.123237,-5455.635528,-4919.643266
786.581570,3962.514226,-7618.747158,-6776.473603
786.584173,-6508.477472,1569.691626,-20252.850486
786.586752,-3139.383251,2507.678085,-4938.785846
786.589331,8193.024582,-5474.778109,-6451.049730
786.591911,-5493.920690,4843.072942,-13323.236237
786.594490,-650.847747,2124.826469,-10930.413637
786.597069,5723.631659,-3388.236802,-4115.654872
786.599649,-4575.076811,1301.695494,-12902.099459
786.602228,114.855485,-4804.787781,-10719.845248
786.604807,2833.101958,-6125.625856,-7657.032320
