#time,accel_x,accel_y,accel_z
305.011041,919.314598,-148.041188,9474.636058
305.011349,536.266849,-0.000000,9844.739029
305.011657,1455.581446,148.041188,9770.718434
305.011965,842.705048,-0.000000,9918.759623
305.012273,919.314598,370.102971,9770.718434
305.012581,689.485948,148.041188,9474.636058
305.012889,536.266849,296.082377,9622.677246
305.013197,459.657299,296.082377,9474.636058
305.013505,689.485948,148.041188,9770.718434
305.013813,536.266849,370.102971,9992.780217
305.014121,612.876398,518.144159,9622.677246
305.014430,459.657299,-0.000000,9474.636058
305.014738,153.219100,370.102971,9696.697840
305.015046,536.266849,148.041188,9622.677246
305.015354,459.657299,296.082377,9474.636058
305.015662,689.485948,-0.000000,9548.656652
305.015970,459.657299,-0.000000,9770.718434
305.016278,229.828649,-148.041188,9622.677246
305.016586,536.266849,296.082377,9474.636058
305.016894,536.266849,370.102971,9844.739029
305.017202,536.266849,444.123565,9622.677246
305.017510,459.657299,222.061783,9474.636058
305.017818,153.219100,296.082377,9696.697840
305.018126,306.438199,222.061783,9548.656652
305.018434,76.609550,-0.000000,9696.697840
305.018742,536.266849,222.061783,9770.718434
305.019050,-229.828649,222.061783,9918.759623
305.019358,919.314598,-0.000000,9696.697840
305.019666,536.266849,222.061783,9474.636058
305.019974,689.485948,222.061783,9474.636058
305.020282,536.266849,222.061783,9622.677246
305.020591,612.876398,370.102971,9474.636058
305.020899,689.485948,-0.000000,9918.759623
305.021207,153.219100,-0.000000,9548.656652
305.021515,536.266849,444.123565,9918.759623
305.021823,689.485948,-0.000000,9622.677246
305.022131,689.485948,148.041188,9622.677246
305.022439,766.095498,148.041188,9474.636058
305.022747,689.485948,296.082377,9474.636058
305.023055,766.095498,148.041188,9474.636058
305.023363,1072.533697,148.041188,9696.697840
305.023671,1225.752797,-0.000000,9548.656652
305.023979,1072.533697,-370.102971,9844.739029
305.024287,1072.533697,-444.123565,10288.862594
305.024595,536.266849,-592.164754,9844.739029
305.024903,689.485948,-666.185348,9770.718434
305.025211,612.876398,-666.185348,9918.759623
305.025519,1072.533697,-222.061783,9992.780217
305.025827,1149.143247,-222.061783,9326.594869
305.026135,1685.410096,444.123565,8956.491898
305.026444,2451.505594,296.082377,8586.388927
305.026752,2604.724693,888.247130,9104.533087
305.027060,2145.067394,814.226536,9104.533087
305.027368,1915.238745,444.123565,9178.553681
305.027676,1762.019645,296.082377,9326.594869
305.027984,1532.190996,-0.000000,9622.677246
305.028292,1838.629195,-370.102971,9696.697840
305.028600,1532.190996,148.041188,10362.883188
305.028908,1838.629195,222.061783,10140.821405
305.029216,1915.238745,-74.020594,9992.780217
305.029524,2068.457845,-148.041188,10066.800811
305.029832,2528.115143,-0.000000,9770.718434
305.030140,2528.115143,296.082377,9696.697840
305.030448,3140.991542,296.082377,9252.574275
305.030756,2987.772442,444.123565,9474.636058
305.031064,3064.381992,-0.000000,9548.656652
305.031372,2528.115143,296.082377,9400.615463
305.031680,2987.772442,370.102971,9474.636058
305.031988,2681.334243,370.102971,9474.636058
305.032296,2681.334243,148.041188,9696.697840
305.032605,2911.162892,222.061783,9844.739029
305.032913,2681.334243,370.102971,9548.656652
305.033221,2987.772442,-0.000000,9696.697840
305.033529,3370.820191,-0.000000,10510.924376
305.033837,2834.553343,-0.000000,10658.965565
305.034145,2987.772442,-222.061783,10066.800811
305.034453,2987.772442,-0.000000,10066.800811
305.034761,3524.039291,-0.000000,9918.759623
305.035069,3677.258390,148.041188,9696.697840
305.035377,3983.696590,296.082377,9178.553681
305.035685,4903.011187,666.185348,8808.450710
305.035993,4826.401637,222.061783,9104.533087
305.036301,4979.620737,74.020594,8956.491898
305.036609,4443.353888,296.082377,9104.533087
305.036917,4290.134789,-0.000000,9474.636058
305.037225,3907.087040,-0.000000,9474.636058
305.037533,3983.696590,148.041188,9770.718434
305.037841,4519.963438,-0.000000,9474.636058
305.038149,3907.087040,-0.000000,9696.697840
305.038457,4519.963438,444.123565,9326.594869
305.038766,4596.572988,444.123565,8882.471304
305.039074,4519.963438,1332.370696,8808.450710
305.039382,4673.182538,1332.370696,8956.491898
305.039690,4749.792088,1332.370696,9474.636058
305.039998,4290.134789,1036.288319,8734.430116
305.040306,4366.744339,1776.494261,9474.636058
305.040614,4136.915689,444.123565,9400.615463
305.040922,3907.087040,962.267725,9252.574275
305.041230,3524.039291,962.267725,9252.574275
305.041538,2604.724693,-0.000000,9696.697840
305.041846,3217.601092,444.123565,10732.986159
305.042154,2374.896044,592.164754,9696.697840
305.042462,2681.334243,296.082377,9918.759623
305.042770,2834.553343,814.226536,9844.739029
305.043078,2451.505594,740.205942,9474.636058
305.043386,2221.676944,370.102971,9918.759623
305.043694,2221.676944,-0.000000,10436.903782
305.044002,1762.019645,296.082377,10066.800811
305.044310,1225.752797,-444.123565,10362.883188
305.044618,1149.143247,-814.226536,10732.986159
305.044927,1149.143247,-1406.391290,10584.944971
305.045235,1915.238745,-1776.494261,10732.986159
305.045543,2145.067394,-2220.617826,10584.944971
305.045851,1991.848295,-2368.659014,10584.944971
305.046159,2757.943793,-2072.576638,10584.944971
305.046467,3370.820191,-1776.494261,9548.656652
305.046775,3830.477490,-1332.370696,9178.553681
305.047083,4060.306139,-666.185348,9252.574275
305.047391,4903.011187,-148.041188,9326.594869
305.047699,4443.353888,444.123565,8438.347739
305.048007,5056.230287,740.205942,8290.306550
305.048315,5362.668486,740.205942,8438.347739
305.048623,4903.011187,814.226536,8290.306550
305.048931,4443.353888,444.123565,8586.388927
305.049239,4060.306139,444.123565,8956.491898
305.049547,3447.429741,-148.041188,9252.574275
305.049855,3217.601092,-74.020594,9474.636058
305.050163,3524.039291,-0.000000,10066.800811
305.050471,2298.286494,962.267725,9548.656652
305.050780,4213.525239,1110.308913,9252.574275
305.051088,4060.306139,2220.617826,8660.409521
305.051396,4443.353888,2886.803174,8364.327145
305.051704,4443.353888,3552.988522,8660.409521
305.052012,4213.525239,2738.761985,8734.430116
305.052320,3677.258390,1998.556043,9474.636058
305.052628,2911.162892,370.102971,10584.944971
305.052936,2068.457845,-1184.329507,11769.274478
305.053244,612.876398,-2664.741391,12213.398043
305.053552,919.314598,-3330.926739,13989.892304
305.053860,536.266849,-3478.967927,13693.809927
305.054168,1149.143247,-3330.926739,13175.665768
305.054476,2911.162892,-2442.679609,12065.356855
305.054784,4366.744339,-1036.288319,9696.697840
305.055092,6435.202183,-0.000000,9326.594869
305.055400,7660.954980,1628.453072,7476.080014
305.055708,7660.954980,3182.885551,5773.606348
305.056016,7814.174080,4145.153275,6217.729913
305.056324,7737.564530,4663.297435,5255.462188
305.056632,6741.640382,5181.441594,5403.503377
305.056941,5669.106685,4367.215058,6069.688724
305.057249,3753.867940,3034.844362,7179.997637
305.057557,3370.820191,1850.514855,9844.739029
305.057865,2145.067394,-148.041188,9770.718434
305.058173,0.000000,-1406.391290,11399.171507
305.058481,153.219100,-3552.988522,13545.768739
305.058789,-306.438199,-4219.173869,13915.871710
305.059097,0.000000,-4145.153275,14211.954086
305.059405,919.314598,-4219.173869,13027.624579
305.059713,2604.724693,-3182.885551,12657.521608
305.060021,3447.429741,-2294.638420,11103.089130
305.060329,5439.278036,-1332.370696,10140.821405
305.060637,5745.716235,370.102971,8216.285956
305.060945,6435.202183,2146.597232,6957.935855
305.061253,6281.983084,2590.720797,6365.771101
305.061561,6281.983084,3404.947333,5995.668130
305.061869,5975.544884,3552.988522,5847.626942
305.062177,5592.497135,2960.823768,6217.729913
305.062485,4519.963438,1628.453072,7179.997637
305.062793,2834.553343,-518.144159,8956.491898
305.063102,1455.581446,-2812.782580,11251.130318
305.063410,766.095498,-3627.009116,12953.603985
305.063718,0.000000,-4515.256246,13619.789333
305.064026,689.485948,-3775.050304,13101.645173
305.064334,2221.676944,-1998.556043,11991.336260
305.064642,4290.134789,-0.000000,10066.800811
305.064950,6205.373534,2590.720797,7254.018232
305.065258,7048.078582,4959.379811,5181.441594
305.065566,7967.393179,5995.668130,4293.194464
305.065874,8273.831378,6735.874072,4441.235652
305.066182,7124.688131,5773.606348,5773.606348
305.066490,5056.230287,3552.988522,7254.018232
305.066798,2298.286494,296.082377,10362.883188
305.067106,-1302.362347,-2886.803174,12583.501014
305.067414,-3294.210641,-3552.988522,14656.077652
305.067722,-4213.525239,-5329.482782,16876.695478
305.068030,-4060.306139,-6439.791695,17838.963202
305.068338,-1915.238745,-4663.297435,15692.365970
305.068646,536.266849,-1924.535449,11695.253884
305.068955,3294.210641,814.226536,8512.368333
305.069263,6205.373534,3627.009116,6513.812290
305.069571,8044.002729,6217.729913,4663.297435
305.069879,8350.440928,6069.688724,3627.009116
305.070187,8427.050478,6439.791695,3627.009116
305.070495,6128.763984,4219.173869,4441.235652
305.070803,3370.820191,1184.329507,7994.224174
305.071111,383.047749,-2294.638420,10955.047942
305.071419,-2374.896044,-4959.379811,13471.748144
305.071727,-3983.696590,-6587.832884,14952.160028
305.072035,-2834.553343,-5995.668130,15248.242405
305.072343,-1455.581446,-4737.318029,13471.748144
305.072651,1455.581446,-1776.494261,11325.150913
305.072959,4903.011187,370.102971,8660.409521
305.073267,5975.544884,2738.761985,6439.791695
305.073575,7814.174080,4737.318029,5403.503377
305.073883,7354.516781,5107.421000,4959.379811
305.074191,5898.935335,4515.256246,6143.709319
