#time,accel_x,accel_y,accel_z
720.218571,-57.427742,-918.843878,-9686.145885
720.221409,-114.855485,-918.843878,-9571.290400
720.224247,-76.570323,-823.130974,-9667.003304
720.227085,-133.998066,-823.130974,-9686.145885
720.229923,-382.851616,-19.142581,-10222.138147
720.232761,57.427742,1493.121302,-9705.288466
720.235599,-287.138712,4536.791650,-9743.573627
720.238437,-363.709035,5379.065205,-9245.866526
720.241275,-114.855485,5053.641331,-10662.417506
720.244113,172.283227,2794.816797,-7331.608446
720.246951,880.558717,-459.421939,-12117.253646
720.249788,-440.279358,-4689.932296,-8575.876198
720.252626,-631.705166,-8461.020714,-7561.319416
720.255464,803.988394,-10719.845248,-12519.247843
720.258302,-784.845813,-6929.614250,-8786.444587
720.261140,-1091.127106,1167.697429,-8384.450390
720.263978,1339.980656,-1722.832272,-9724.431046
720.266816,-401.994197,-497.707101,-11581.261384
720.269654,267.996131,-1646.261949,-7810.172966
720.272492,38.285162,-2909.672282,-11887.542677
720.275330,-497.707101,-4479.363907,-7848.458128
720.278168,-57.427742,-7503.891674,-8882.157491
720.280888,95.712904,-10892.128475,-10279.565890
720.283608,-1014.556782,-8059.026517,-10202.995566
720.286328,1627.119368,-5666.203917,-10949.556218
720.289048,153.140646,-3388.236802,-7886.743290
720.291768,-1225.125171,2871.387120,-9379.864592
720.294487,1052.841944,2584.248408,-9399.007173
720.297207,-1110.269686,1933.400661,-10202.995566
720.299927,727.418070,-5398.207786,-9092.725880
720.302647,-153.140646,-4747.360038,-9571.290400
720.305367,-344.566454,-5666.203917,-10509.276859
720.308087,650.847747,-3024.527766,-9934.999435
720.310806,-1148.554848,1741.974853,-8461.020714
720.313526,612.562586,2048.256146,-10260.423309
720.316246,-669.990328,4153.940034,-9035.298138
720.318966,478.564520,1263.410333,-9820.143950
720.321686,-1148.554848,-76.570323,-8135.596840
720.324406,-306.281293,-4728.217458,-9379.864592
720.327125,-248.853550,-4728.217458,-10490.134278
720.329845,-708.275490,-5168.496816,-11830.114934
720.332565,325.423874,-535.992262,-6374.479406
720.335285,1339.980656,-95.712904,-9475.577496
720.338005,-2143.969050,4421.936165,-12576.675586
720.340725,1014.556782,1071.984525,-7867.600709
720.343445,-248.853550,1454.836141,-7714.460062
720.346164,-401.994197,-3139.383251,-11810.972354
720.348884,1186.840010,-5072.783912,-9284.151688
720.351604,-1627.119368,-2450.250342,-9533.005238
720.354324,-172.283227,-287.138712,-12844.671717
720.357044,1033.699363,191.425808,-4823.930362
720.359764,-803.988394,325.423874,-13304.093656
720.362483,229.710970,267.996131,-9820.143950
720.365203,-172.283227,248.853550,-5761.916821
720.367923,-153.140646,-459.421939,-12595.818166
720.370643,-612.562586,-1837.687757,-9839.286531
720.373363,-38.285162,-1435.693560,-5723.631659
720.376083,210.568389,-3081.955509,-12078.968485
720.378802,-1359.123237,-344.566454,-10547.562021
720.381522,1205.982590,-2335.394858,-6987.041992
720.384242,-746.560651,803.988394,-11581.261384
720.386962,191.425808,-784.845813,-10375.278794
720.389605,-0.000000,19.142581,-9303.294269
720.392248,-574.277424,-995.414202,-10470.991698
720.394891,478.564520,-1588.834206,-10222.138147
720.397534,-382.851616,-957.129040,-7714.460062
720.400178,-210.568389,-2143.969050,-12672.388490
720.402821,-344.566454,-995.414202,-8097.311678
720.405464,440.279358,-1301.695494,-9092.725880
720.408107,229.710970,-325.423874,-9494.720077
720.410750,-1339.980656,421.136778,-11351.550414
720.413393,-1416.550979,1952.543242,-7140.182638
720.416036,1875.972918,-3043.670347,-9379.864592
720.418679,-2009.970984,0.000000,-9915.856854
720.421322,401.994197,-2794.816797,-9762.716208
720.423966,-727.418070,-57.427742,-8709.874264
720.426609,-153.140646,-2833.101958,-10662.417506
720.429252,555.134843,-2124.826469,-10049.854920
720.431895,-1627.119368,-401.994197,-8652.446522
720.434538,765.703232,-937.986459,-10968.698798
720.437181,-574.277424,344.566454,-10624.132344
720.439824,1952.543242,708.275490,-11255.837510
720.442467,-708.275490,2182.254211,-4096.512291
720.445111,-1148.554848,-555.134843,-12212.966550
720.447754,1167.697429,-2986.242605,-10145.567824
720.450397,-2584.248408,-2201.396792,-7484.749093
720.453040,535.992262,-3464.807125,-11925.827838
720.455683,-229.710970,-2775.674216,-8843.872330
720.458326,-1033.699363,1186.840010,-6910.471669
720.460969,1110.269686,-459.421939,-12729.816232
720.463612,-1052.841944,2852.244539,-8556.733618
720.466256,440.279358,-555.134843,-7350.751027
720.468899,-459.421939,-1378.265818,-13438.091722
720.471542,-19.142581,-2316.252277,-6699.903280
720.474185,401.994197,-2986.242605,-10566.704602
720.476828,-861.416136,-2354.537438,-11734.402030
720.479471,401.994197,-880.558717,-8499.305875
720.482114,-1550.549045,2297.109696,-9609.575562
720.484757,1320.838075,-669.990328,-10222.138147
720.487400,-382.851616,421.136778,-8135.596840
720.490044,-995.414202,-363.709035,-10470.991698
720.492687,497.707101,-1493.121302,-9303.294269
720.495285,-382.851616,-2507.678085,-8997.012976
720.497884,-899.701298,-1033.699363,-9265.009107
720.500483,669.990328,-2813.959378,-10336.993632
720.503081,-880.558717,574.277424,-8422.735552
720.505680,803.988394,-2086.541307,-10126.425243
720.508278,-306.281293,-421.136778,-10432.706536
720.510877,1895.115499,-2220.539373,-8327.022648
720.513476,-1722.832272,1129.412267,-13150.953010
720.516074,-76.570323,267.996131,-6585.047795
720.518673,976.271621,-1435.693560,-11083.554283
720.521271,-1416.550979,191.425808,-9533.005238
720.523870,957.129040,-2086.541307,-10356.136213
720.526469,-1263.410333,-267.996131,-7197.610381
720.529067,-38.285162,-2009.970984,-13036.097525
720.531666,-114.855485,-287.138712,-7121.040058
