#time,accel_x,accel_y,accel_z
307.497800,536.266849,-0.000000,9474.636058
307.498108,459.657299,148.041188,9696.697840
307.498417,153.219100,-0.000000,9548.656652
307.498725,306.438199,-0.000000,9474.636058
307.499033,689.485948,-0.000000,9474.636058
307.499341,995.924147,222.061783,9400.615463
307.499649,459.657299,-0.000000,9548.656652
307.499957,459.657299,222.061783,9474.636058
307.500265,536.266849,296.082377,9548.656652
307.500573,689.485948,296.082377,9474.636058
307.500881,689.485948,-0.000000,9474.636058
307.501189,306.438199,-0.000000,9770.718434
307.501497,459.657299,-296.082377,9622.677246
307.501805,306.438199,-0.000000,9992.780217
307.502113,689.485948,-222.061783,9474.636058
307.502421,689.485948,296.082377,9474.636058
307.502729,612.876398,-0.000000,9474.636058
307.503037,612.876398,-0.000000,9474.636058
307.503345,536.266849,296.082377,9548.656652
307.503653,536.266849,444.123565,9770.718434
307.503961,383.047749,-148.041188,9400.615463
307.504269,842.705048,-148.041188,9474.636058
307.504577,612.876398,370.102971,9696.697840
307.504885,459.657299,148.041188,9548.656652
307.505193,383.047749,-0.000000,9622.677246
307.505501,689.485948,148.041188,9474.636058
307.505809,459.657299,296.082377,9548.656652
307.506117,919.314598,296.082377,9548.656652
307.506425,766.095498,-0.000000,9178.553681
307.506733,689.485948,222.061783,9770.718434
307.507041,766.095498,-0.000000,9474.636058
307.507349,536.266849,148.041188,9474.636058
307.507657,612.876398,148.041188,9474.636058
307.507965,612.876398,222.061783,9696.697840
307.508273,919.314598,444.123565,9326.594869
307.508581,842.705048,-0.000000,9696.697840
307.508889,1149.143247,-296.082377,9992.780217
307.509197,919.314598,-148.041188,10288.862594
307.509505,689.485948,-666.185348,9992.780217
307.509813,919.314598,-370.102971,9770.718434
307.510121,995.924147,-444.123565,9992.780217
307.510429,919.314598,-148.041188,9992.780217
307.510737,1838.629195,-0.000000,10066.800811
307.511045,2068.457845,444.123565,9326.594869
307.511353,1838.629195,148.041188,8512.368333
307.511661,2451.505594,740.205942,9104.533087
307.511969,2374.896044,888.247130,9400.615463
307.512277,2068.457845,592.164754,9400.615463
307.512585,1532.190996,222.061783,9400.615463
307.512893,1532.190996,222.061783,9696.697840
307.513201,1685.410096,370.102971,9770.718434
307.513509,1915.238745,-0.000000,10066.800811
307.513817,1838.629195,-296.082377,9844.739029
307.514125,1838.629195,-0.000000,9844.739029
307.514433,1838.629195,-0.000000,10214.842000
307.514742,2068.457845,-74.020594,9918.759623
307.515050,2068.457845,-0.000000,9548.656652
307.515358,2604.724693,370.102971,9400.615463
307.515666,2911.162892,444.123565,9622.677246
307.515974,2451.505594,370.102971,9474.636058
307.516282,3217.601092,-0.000000,9474.636058
307.516590,2834.553343,-0.000000,9918.759623
307.516898,2374.896044,222.061783,9770.718434
307.517206,2451.505594,-0.000000,9844.739029
307.517514,2451.505594,-0.000000,9770.718434
307.517822,2528.115143,-0.000000,9770.718434
307.518130,2604.724693,-74.020594,9696.697840
307.518438,2681.334243,-74.020594,9992.780217
307.518746,3064.381992,-0.000000,10288.862594
307.519054,3064.381992,-74.020594,10140.821405
307.519362,3064.381992,-148.041188,9770.718434
307.519670,3294.210641,-0.000000,9622.677246
307.519978,3524.039291,148.041188,9474.636058
307.520286,3677.258390,222.061783,9400.615463
307.520594,4290.134789,444.123565,9104.533087
307.520902,4136.915689,444.123565,8882.471304
307.521210,4290.134789,518.144159,9474.636058
307.521518,4749.792088,-0.000000,9178.553681
307.521826,4290.134789,296.082377,9104.533087
307.522134,4213.525239,-0.000000,9252.574275
307.522442,4060.306139,-0.000000,9474.636058
307.522750,4060.306139,-0.000000,9622.677246
307.523058,4136.915689,-74.020594,9474.636058
307.523366,4290.134789,148.041188,9696.697840
307.523674,4749.792088,444.123565,9474.636058
307.523982,4366.744339,962.267725,9326.594869
307.524290,4519.963438,1184.329507,8586.388927
307.524598,4903.011187,1110.308913,9178.553681
307.524906,4903.011187,1554.432478,8512.368333
307.525214,4136.915689,1258.350101,8216.285956
307.525522,4290.134789,1406.391290,9474.636058
